VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
3014,1992,OLDSMOBILE,ACHIEVA,1992 Oldsmobile Achieva 2-DR.,,Not Rated,Not Rated,1,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,71,0,1,1992/OLDSMOBILE/ACHIEVA/1992 Oldsmobile Achieva 2-DR..png
3063,1992,OLDSMOBILE,CUTLASS CIERA,1992 Oldsmobile Cutlass Ciera 4-DR.,,Not Rated,Not Rated,4,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,161,4,3,1992/OLDSMOBILE/CUTLASS CIERA/1992 Oldsmobile Cutlass Ciera 4-DR..png
3074,1992,OLDSMOBILE,CUTLASS SUPREME,1992 Oldsmobile Cutlass Supreme 4-DR.,,Not Rated,Not Rated,2,0,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,161,4,3,1992/OLDSMOBILE/CUTLASS SUPREME/1992 Oldsmobile Cutlass Supreme 4-DR..png
3054,1992,PLYMOUTH,ACCLAIM,1992 Plymouth Acclaim 4-DR.,,Not Rated,Not Rated,3,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,73,1,2,1992/PLYMOUTH/ACCLAIM/1992 Plymouth Acclaim 4-DR..png
3016,1992,PLYMOUTH,COLT VISTA,1992 Plymouth Colt Vista 2-DR,,Not Rated,Not Rated,3,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,36,3,3,1992/PLYMOUTH/COLT VISTA/1992 Plymouth Colt Vista 2-DR.png
3110,1992,PLYMOUTH,LASER,1992 Plymouth Laser 2-DR. Hatchback,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,46,1,3,1992/PLYMOUTH/LASER/1992 Plymouth Laser 2-DR. Hatchback.png
3111,1992,PLYMOUTH,SUNDANCE,1992 Plymouth Sundance 4-DR.,,Not Rated,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,70,4,5,1992/PLYMOUTH/SUNDANCE/1992 Plymouth Sundance 4-DR..png
3033,1992,PLYMOUTH,VOYAGER,1992 Plymouth Voyager,,Not Rated,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,835,11,14,1992/PLYMOUTH/VOYAGER/1992 Plymouth Voyager.png
3040,1992,PONTIAC,BONNEVILLE,1992 Pontiac Bonneville SSE 4-DR.,,Not Rated,Not Rated,5,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,132,3,3,1992/PONTIAC/BONNEVILLE/1992 Pontiac Bonneville SSE 4-DR..png
3044,1992,PONTIAC,FIREBIRD,1992 Pontiac Firebird 2-DR.,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,30,4,1,1992/PONTIAC/FIREBIRD/1992 Pontiac Firebird 2-DR..png
3105,1992,PONTIAC,GRAND AM,1992 Pontiac Grand Am 2-DR.,,Not Rated,Not Rated,1,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,253,3,1,1992/PONTIAC/GRAND AM/1992 Pontiac Grand Am 2-DR..png
3041,1992,PONTIAC,GRAND PRIX,1992 Pontiac Grand Prix 4-DR.,,Not Rated,Not Rated,2,0,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,142,2,2,1992/PONTIAC/GRAND PRIX/1992 Pontiac Grand Prix 4-DR..png
3051,1992,PONTIAC,SUNBIRD,1992 Pontiac Sunbird 4-DR.,,Not Rated,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,39,4,1,1992/PONTIAC/SUNBIRD/1992 Pontiac Sunbird 4-DR..png
3097,1992,PONTIAC,TRANS SPORT,1992 Pontiac Trans Sport.,,Not Rated,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,90,2,7,1992/PONTIAC/TRANS SPORT/1992 Pontiac Trans Sport..png
3064,1992,SATURN,SL,1992 Saturn SL 4-DR.,,Not Rated,Not Rated,4,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,189,2,6,1992/SATURN/SL/1992 Saturn SL 4-DR..png
3109,1992,SUBARU,LEGACY,1992 Subaru Legacy 4-DR.,,Not Rated,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,70,2,0,1992/SUBARU/LEGACY/1992 Subaru Legacy 4-DR..png
3116,1992,SUZUKI,SWIFT,1992 Suzuki Swift 2-DR. Hatchback,,Not Rated,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,0,1,0,1992/SUZUKI/SWIFT/1992 Suzuki Swift 2-DR. Hatchback.png
3027,1992,TOYOTA,CAMRY,1992 Toyota Camry 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,612,2,3,1992/TOYOTA/CAMRY/1992 Toyota Camry 4-DR..png
3057,1992,TOYOTA,CELICA,1992 Toyota Celica 2-DR,,Not Rated,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,27,1,0,1992/TOYOTA/CELICA/1992 Toyota Celica 2-DR.png
3056,1992,TOYOTA,COROLLA,1992 Toyota Corolla 4-DR.,,Not Rated,Not Rated,2,0,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,106,2,0,1992/TOYOTA/COROLLA/1992 Toyota Corolla 4-DR..png
3102,1992,TOYOTA,PASEO,1992 Toyota Paseo 2-DR.,,Not Rated,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,19,0,0,1992/TOYOTA/PASEO/1992 Toyota Paseo 2-DR..png
3053,1992,TOYOTA,TERCEL,1992 Toyota Tercel 4-DR.,,Not Rated,Not Rated,2,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,28,0,0,1992/TOYOTA/TERCEL/1992 Toyota Tercel 4-DR..png
3087,1992,VOLKSWAGEN,PASSAT,1992 Volkswagen Passat 4-DR.,,Not Rated,Not Rated,2,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,60,1,0,1992/VOLKSWAGEN/PASSAT/1992 Volkswagen Passat 4-DR..png
3090,1992,VOLVO,240DL,1992 Volvo 240DL 4-DR.,,Not Rated,Not Rated,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,28,1,1,1992/VOLVO/240DL/1992 Volvo 240DL 4-DR..png
