VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
3128,1993,MAZDA,MIATA,1993 Mazda Miata 2-DR. Convertible,,Not Rated,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,4,2,0,1993/MAZDA/MIATA/1993 Mazda Miata 2-DR. Convertible.png
3130,1993,MAZDA,MX-3,1993 Mazda MX-3 2-DR,,Not Rated,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,66,3,3,1993/MAZDA/MX-3/1993 Mazda MX-3 2-DR.png
3247,1993,MAZDA,NAVAJO,1993 Mazda Navajo 4-DR. 4x4,,Not Rated,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,30,6,2,1993/MAZDA/NAVAJO/1993 Mazda Navajo 4-DR. 4x4.png
3258,1993,MAZDA,PROTEGE,1993 Mazda Protege 4-DR.,,Not Rated,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,61,1,3,1993/MAZDA/PROTEGE/1993 Mazda Protege 4-DR..png
3129,1993,MERCURY,GRAND MARQUIS,1993 Mercury Grand Marquis 4-DR.,,Not Rated,Not Rated,3,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,186,3,6,1993/MERCURY/GRAND MARQUIS/1993 Mercury Grand Marquis 4-DR..png
3147,1993,MERCURY,SABLE,1993 Mercury Sable 4-DR,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,815,8,11,1993/MERCURY/SABLE/1993 Mercury Sable 4-DR.png
3225,1993,MERCURY,SABLE,1993 Mercury Sable 4-DR. Wagon,,Not Rated,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,815,8,11,1993/MERCURY/SABLE/1993 Mercury Sable 4-DR. Wagon.png
3238,1993,MERCURY,TOPAZ,1993 Mercury Topaz 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,80,2,1,1993/MERCURY/TOPAZ/1993 Mercury Topaz 4-DR..png
3223,1993,MERCURY,VILLAGER,1993 Mercury Villager Van,,Not Rated,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,472,5,8,1993/MERCURY/VILLAGER/1993 Mercury Villager Van.png
3221,1993,MITSUBISHI,3000,1993 Mitsubishi 3000 GT 2-DR.,,Not Rated,Not Rated,5,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,68,3,2,1993/MITSUBISHI/3000/1993 Mitsubishi 3000 GT 2-DR..png
3208,1993,MITSUBISHI,DIAMANTE,1993 Mitsubishi Diamante 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,35,3,0,1993/MITSUBISHI/DIAMANTE/1993 Mitsubishi Diamante 4-DR..png
3245,1993,MITSUBISHI,ECLIPSE,1993 Mitsubishi Eclipse 2-DR.,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,46,4,3,1993/MITSUBISHI/ECLIPSE/1993 Mitsubishi Eclipse 2-DR..png
3163,1993,MITSUBISHI,EXPO LRV,1993 Mitsubishi Expo LRV 2-DR,,Not Rated,Not Rated,3,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,13,3,1,1993/MITSUBISHI/EXPO LRV/1993 Mitsubishi Expo LRV 2-DR.png
3185,1993,MITSUBISHI,GALANT,1993 Mitsubishi Galant 4-DR.,,Not Rated,Not Rated,2,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,9,0,0,1993/MITSUBISHI/GALANT/1993 Mitsubishi Galant 4-DR..png
3189,1993,MITSUBISHI,MIGHTY MAX,1993 Mitsubishi Mighty Max 2-DR.,,Not Rated,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,0,0,0,1993/MITSUBISHI/MIGHTY MAX/1993 Mitsubishi Mighty Max 2-DR..png
3201,1993,MITSUBISHI,MIRAGE,1993 Mitsubishi Mirage 4-DR,,Not Rated,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,84,5,2,1993/MITSUBISHI/MIRAGE/1993 Mitsubishi Mirage 4-DR.png
3240,1993,MITSUBISHI,MONTERO,1993 Mitsubishi Montero 4-DR. 4x4,,Not Rated,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,14,5,0,1993/MITSUBISHI/MONTERO/1993 Mitsubishi Montero 4-DR. 4x4.png
3204,1993,MITSUBISHI,PRECIS,1993 Mitsubishi Precis 2-DR. Hatchback,,Not Rated,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,3,1,0,1993/MITSUBISHI/PRECIS/1993 Mitsubishi Precis 2-DR. Hatchback.png
3259,1993,MITSUBISHI,PRECIS,1993 Mitsubishi Precis 4-DR.,,Not Rated,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,3,1,0,1993/MITSUBISHI/PRECIS/1993 Mitsubishi Precis 4-DR..png
3166,1993,NISSAN,240SX,1993 Nissan 240SX 2-DR. Hatchback,,Not Rated,Not Rated,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,16,0,0,1993/NISSAN/240SX/1993 Nissan 240SX 2-DR. Hatchback.png
3144,1993,NISSAN,300ZX,1993 Nissan 300ZX 2-DR. Hatchback,,Not Rated,Not Rated,3,0,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,12,0,0,1993/NISSAN/300ZX/1993 Nissan 300ZX 2-DR. Hatchback.png
3184,1993,NISSAN,ALTIMA,1993 Nissan Altima 4-DR.,,Not Rated,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,146,3,1,1993/NISSAN/ALTIMA/1993 Nissan Altima 4-DR..png
3237,1993,NISSAN,MAXIMA,1993 Nissan Maxima 4-DR.,,Not Rated,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,85,6,1,1993/NISSAN/MAXIMA/1993 Nissan Maxima 4-DR..png
3234,1993,NISSAN,PATHFINDER,1993 Nissan Pathfinder 4-DR. 4x4,,Not Rated,Not Rated,1,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,56,0,0,1993/NISSAN/PATHFINDER/1993 Nissan Pathfinder 4-DR. 4x4.png
3194,1993,NISSAN,PICKUP,1993 Nissan Pickup 2-DR.,,Not Rated,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,47,2,0,1993/NISSAN/PICKUP/1993 Nissan Pickup 2-DR..png
3262,1993,NISSAN,QUEST,1993 Nissan Quest,,Not Rated,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,143,5,2,1993/NISSAN/QUEST/1993 Nissan Quest.png
3172,1993,OLDSMOBILE,88,1993 Oldsmobile 88 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,93,1,2,1993/OLDSMOBILE/88/1993 Oldsmobile 88 4-DR..png
3246,1993,OLDSMOBILE,98,1993 Oldsmobile 98 4-DR.,,Not Rated,Not Rated,5,0,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,18,1,1,1993/OLDSMOBILE/98/1993 Oldsmobile 98 4-DR..png
3236,1993,OLDSMOBILE,ACHIEVA,1993 Oldsmobile Achieva 4-DR.,,Not Rated,Not Rated,1,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,55,1,1,1993/OLDSMOBILE/ACHIEVA/1993 Oldsmobile Achieva 4-DR..png
3183,1993,OLDSMOBILE,BRAVADA,1993 Oldsmobile Bravada 4-DR. 4x4,,Not Rated,Not Rated,3,2,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,56,2,2,1993/OLDSMOBILE/BRAVADA/1993 Oldsmobile Bravada 4-DR. 4x4.png
3151,1993,OLDSMOBILE,CUTLASS CIERA,1993 Oldsmobile Cutlass Ciera 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,161,5,2,1993/OLDSMOBILE/CUTLASS CIERA/1993 Oldsmobile Cutlass Ciera 4-DR..png
3255,1993,OLDSMOBILE,CUTLASS CIERA,1993 Oldsmobile Cutlass Ciera 4-DR.,,Not Rated,Not Rated,4,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,161,5,2,1993/OLDSMOBILE/CUTLASS CIERA/1993 Oldsmobile Cutlass Ciera 4-DR..png
3218,1993,OLDSMOBILE,CUTLASS SUPREME,1993 Oldsmobile Cutlass Supreme 4-DR.,,Not Rated,Not Rated,2,0,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,161,5,2,1993/OLDSMOBILE/CUTLASS SUPREME/1993 Oldsmobile Cutlass Supreme 4-DR..png
3266,1993,PLYMOUTH,ACCLAIM,1993 Plymouth Acclaim 4-DR.,,Not Rated,Not Rated,3,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,93,0,2,1993/PLYMOUTH/ACCLAIM/1993 Plymouth Acclaim 4-DR..png
3193,1993,PLYMOUTH,COLT,1993 Plymouth Colt 4-DR.,,Not Rated,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,77,3,3,1993/PLYMOUTH/COLT/1993 Plymouth Colt 4-DR..png
3226,1993,PLYMOUTH,COLT VISTA,1993 Plymouth Colt Vista 2-DR,,Not Rated,Not Rated,3,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,91,3,4,1993/PLYMOUTH/COLT VISTA/1993 Plymouth Colt Vista 2-DR.png
3134,1993,PLYMOUTH,LASER,1993 Plymouth Laser 2-DR. Hatchback,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,19,1,4,1993/PLYMOUTH/LASER/1993 Plymouth Laser 2-DR. Hatchback.png
3135,1993,PLYMOUTH,SUNDANCE,1993 Plymouth Sundance 4-DR.,,Not Rated,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,66,1,3,1993/PLYMOUTH/SUNDANCE/1993 Plymouth Sundance 4-DR..png
3142,1993,PLYMOUTH,VOYAGER,1993 Plymouth Voyager,,Not Rated,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,697,10,12,1993/PLYMOUTH/VOYAGER/1993 Plymouth Voyager.png
3155,1993,PONTIAC,BONNEVILLE,1993 Pontiac Bonneville 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,160,1,2,1993/PONTIAC/BONNEVILLE/1993 Pontiac Bonneville 4-DR..png
3260,1993,PONTIAC,BONNEVILLE,1993 Pontiac Bonneville SSE 4-DR.,,Not Rated,Not Rated,5,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,160,1,2,1993/PONTIAC/BONNEVILLE/1993 Pontiac Bonneville SSE 4-DR..png
3168,1993,PONTIAC,FIREBIRD,1993 Pontiac Firebird 2-DR.,,Not Rated,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,21,3,1,1993/PONTIAC/FIREBIRD/1993 Pontiac Firebird 2-DR..png
3137,1993,PONTIAC,GRAND AM,1993 Pontiac Grand Am 4-DR.,,Not Rated,Not Rated,1,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,273,1,1,1993/PONTIAC/GRAND AM/1993 Pontiac Grand Am 4-DR..png
3171,1993,PONTIAC,GRAND PRIX,1993 Pontiac Grand Prix 4-DR.,,Not Rated,Not Rated,2,0,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,159,2,2,1993/PONTIAC/GRAND PRIX/1993 Pontiac Grand Prix 4-DR..png
3173,1993,PONTIAC,SUNBIRD,1993 Pontiac Sunbird 4-DR.,,Not Rated,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,46,3,1,1993/PONTIAC/SUNBIRD/1993 Pontiac Sunbird 4-DR..png
3160,1993,PONTIAC,TRANS SPORT,1993 Pontiac Trans Sport.,,Not Rated,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,73,3,2,1993/PONTIAC/TRANS SPORT/1993 Pontiac Trans Sport..png
3207,1993,SAAB,9000,1993 Saab 9000CS 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,31,5,1,1993/SAAB/9000/1993 Saab 9000CS 4-DR..png
3222,1993,SATURN,SL,1993 Saturn SL 4-DR.,,Not Rated,Not Rated,4,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,238,4,6,1993/SATURN/SL/1993 Saturn SL 4-DR..png
3123,1993,SUBARU,LEGACY,1993 Subaru Legacy 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,86,1,0,1993/SUBARU/LEGACY/1993 Subaru Legacy 4-DR..png
3174,1993,SUZUKI,SWIFT,1993 Suzuki Swift 2-DR. Hatchback,,Not Rated,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,9,1,0,1993/SUZUKI/SWIFT/1993 Suzuki Swift 2-DR. Hatchback.png
3227,1993,TOYOTA,4RUNNER,1993 Toyota 4Runner 4-DR. 4x4,,Not Rated,Not Rated,1,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,55,3,2,1993/TOYOTA/4RUNNER/1993 Toyota 4Runner 4-DR. 4x4.png
3229,1993,TOYOTA,CAMRY,1993 Toyota Camry 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,301,2,2,1993/TOYOTA/CAMRY/1993 Toyota Camry 4-DR..png
3200,1993,TOYOTA,CELICA,1993 Toyota Celica 2-DR,,Not Rated,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,16,1,0,1993/TOYOTA/CELICA/1993 Toyota Celica 2-DR.png
3212,1993,TOYOTA,COROLLA,1993 Toyota Corolla 4-DR,,Not Rated,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,152,6,1,1993/TOYOTA/COROLLA/1993 Toyota Corolla 4-DR.png
3190,1993,TOYOTA,PICKUP,1993 Toyota Pickup 2-DR.,,Not Rated,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,84,4,0,1993/TOYOTA/PICKUP/1993 Toyota Pickup 2-DR..png
3136,1993,TOYOTA,PREVIA,1993 Toyota Previa,,Not Rated,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,44,0,0,1993/TOYOTA/PREVIA/1993 Toyota Previa.png
3211,1993,TOYOTA,T100,1993 Toyota T100,,Not Rated,Not Rated,1,1,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,23,1,1,1993/TOYOTA/T100/1993 Toyota T100.png
3205,1993,TOYOTA,TERCEL,1993 Toyota Tercel 4-DR.,,Not Rated,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,50,0,0,1993/TOYOTA/TERCEL/1993 Toyota Tercel 4-DR..png
3256,1993,VOLKSWAGEN,EUROVAN,1993 Volkswagen Eurovan,,Not Rated,Not Rated,1,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,91,3,1,1993/VOLKSWAGEN/EUROVAN/1993 Volkswagen Eurovan.png
3165,1993,VOLKSWAGEN,PASSAT,1993 Volkswagen Passat 4-DR.,,Not Rated,Not Rated,2,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,70,3,3,1993/VOLKSWAGEN/PASSAT/1993 Volkswagen Passat 4-DR..png
3175,1993,VOLVO,240DL,1993 Volvo 240DL 4-DR.,,Not Rated,Not Rated,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,22,0,1,1993/VOLVO/240DL/1993 Volvo 240DL 4-DR..png
